C�DIGO;C�DIGO �RG�O;ANO M�S;C�DIGO RUBRICA;DESC RUBRICA;N�MERO SEQUENCIAL;VALOR;REND/DESC/TOTAL:
1;57202;199401;99001;IMPOSTO DE RENDA RETIDO FONTE;0;383101;2
1;57202;199401;99997;TOTAL BRUTO;0;2096930,03;3
1;57202;199401;99998;TOTAL DESCONTO;0;836622,18;3
1;57202;199401;99999;TOTAL LIQUIDO;0;1260307,85;3
1;57202;199402;71182;ASSOC.PROCURADORES;1;300;2
1;57202;199402;72507;ASSISTENCIA GEAP;3;57087,35;2
1;57202;199402;72399;RESTAURANTE - TICKET/INSS;1;2184,55;2
1;57202;199402;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;1276248;1
1;57202;199402;188;REPR.MENSAL DEC LEI 2333/87 AT;1;218455,71;1
1;57202;199402;13;ANUENIO - ART.244, LEI 8112/90;1;4369,11;1
1;57202;199402;73153;ASSOC.NAC.PROCURAD.PREV.SOCIAL;1;12762,48;2
1;57202;199402;71;GRAT.PRODUTIVIDADE SUB-SUDICE;1;103308,78;1
1;57202;199402;71162;PECULIO - FACULT PART;1;64881,34;2
1;57202;199402;71157;PARTICIPACAO - GEAP;1;4932,3;2
1;57202;199402;98011;DEVOLUCAO DE PREV.SOCIAL -CPMF;9;412,72;1
1;57202;199402;98011;DEVOLUCAO DE PREV.SOCIAL -CPMF;8;723,4;1
1;57202;199402;78;PARC INCORPORADA LEI 6732/79;1;94187,58;1
1;57202;199402;78;PARC INCORPORADA LEI 6732/79;6;163853,93;1
1;57202;199402;99001;IMPOSTO DE RENDA RETIDO FONTE;8;17995;1
1;57202;199402;25;OPCAO DAS - PESSOAL PERMANENTE;0;33423,42;1
1;57202;199402;620;OPCAO - GADF/ATIVO-LD.13/92;0;144630,93;1
1;57202;199402;15;REPRESENTACAO MENSAL;0;42538,9;1
1;57202;199402;1;VENCIMENTO BASICO;0;218455,71;1
1;57202;199402;13;ANUENIO - ART.244, LEI 8112/90;0;6553,67;1
1;57202;199402;220;FERIAS - ADICIONAL 1/3;0;663940,42;1
1;57202;199402;73;FERIAS - ANTECIPACAO;0;1394274,88;1
1;57202;199402;177;ADIANT.GRATIF.NATALINA/ATIVO;0;995910,63;1
1;57202;199402;665;ABATE TETO LEI 8852/94 ATIVOS;0;23829,2;2
1;57202;199402;507;ABATE TETO (CF ART 37) ATIVO;0;115598,4;2
1;57202;199402;98002;CONT. PLANO SEGURIDADE SOCIAL;0;259991,84;2
1;57202;199402;98011;DEVOLUCAO DE PREV.SOCIAL -CPMF;0;942,23;1
1;57202;199402;99001;IMPOSTO DE RENDA RETIDO FONTE;0;406018;2
1;57202;199402;99004;IRRF - FERIAS;0;19826;2
1;57202;199402;675;ABONO 5% MP.433/94 - ATIVO;0;23516,74;1
1;57202;199402;99997;TOTAL BRUTO;0;5403741,76;3
1;57202;199402;99998;TOTAL DESCONTO;0;967411,46;3
1;57202;199402;99999;TOTAL LIQUIDO;0;4436330,30;3
1;57202;199403;71182;ASSOC.PROCURADORES;1;0,2;2
1;57202;199403;72507;ASSISTENCIA GEAP;3;63,87;2
1;57202;199403;72399;RESTAURANTE - TICKET/INSS;1;3,44;2
1;57202;199403;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;2011,2;1
1;57202;199403;188;REPR.MENSAL DEC LEI 2333/87 AT;1;344,22;1
1;57202;199403;13;ANUENIO - ART.244, LEI 8112/90;1;6,88;1
1;57202;199403;73153;ASSOC.NAC.PROCURAD.PREV.SOCIAL;1;20,11;2
1;57202;199403;71;GRAT.PRODUTIVIDADE SUB-SUDICE;1;162,78;1
1;57202;199403;71162;PECULIO - FACULT PART;1;102,23;2
1;57202;199403;78;PARC INCORPORADA LEI 6732/79;1;148,41;1
1;57202;199403;71157;PARTICIPACAO - GEAP;1;9,92;2
1;57202;199403;99001;IMPOSTO DE RENDA RETIDO FONTE;8;52;1
1;57202;199403;99004;IRRF - FERIAS;8;24;1
1;57202;199403;25;OPCAO DAS - PESSOAL PERMANENTE;0;52,66;1
1;57202;199403;620;OPCAO - GADF/ATIVO-LD.13/92;0;227,89;1
1;57202;199403;15;REPRESENTACAO MENSAL;0;67,02;1
1;57202;199403;1;VENCIMENTO BASICO;0;344,22;1
1;57202;199403;13;ANUENIO - ART.244, LEI 8112/90;0;10,32;1
1;57202;199403;665;ABATE TETO LEI 8852/94 ATIVOS;0;37,76;2
1;57202;199403;507;ABATE TETO (CF ART 37) ATIVO;0;182,1;2
1;57202;199403;98002;CONT. PLANO SEGURIDADE SOCIAL;0;378,79;2
1;57202;199403;98011;DEVOLUCAO DE PREV.SOCIAL -CPMF;0;1,42;1
1;57202;199403;99001;IMPOSTO DE RENDA RETIDO FONTE;0;566,32;2
1;57202;199403;99997;TOTAL BRUTO;0;3453,02;3
1;57202;199403;99998;TOTAL DESCONTO;0;1364,87;3
1;57202;199403;99999;TOTAL LIQUIDO;0;2088,15;3
1;57202;199404;71182;ASSOC.PROCURADORES;1;1,89;2
1;57202;199404;72507;ASSISTENCIA GEAP;3;63,87;2
1;57202;199404;72399;RESTAURANTE - TICKET/INSS;1;3,44;2
1;57202;199404;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;2011,2;1
1;57202;199404;188;REPR.MENSAL DEC LEI 2333/87 AT;1;344,22;1
1;57202;199404;13;ANUENIO - ART.244, LEI 8112/90;1;6,88;1
1;57202;199404;73153;ASSOC.NAC.PROCURAD.PREV.SOCIAL;1;20,11;2
1;57202;199404;71;GRAT.PRODUTIVIDADE SUB-SUDICE;1;162,78;1
1;57202;199404;71162;PECULIO - FACULT PART;1;102,23;2
1;57202;199404;78;PARC INCORPORADA LEI 6732/79;1;148,41;1
1;57202;199404;71157;PARTICIPACAO - GEAP;1;3,51;2
1;57202;199404;680;DIFERENCA  DE  URV;9;28,48;1
1;57202;199404;25;OPCAO DAS - PESSOAL PERMANENTE;0;52,66;1
1;57202;199404;620;OPCAO - GADF/ATIVO-LD.13/92;0;227,89;1
1;57202;199404;15;REPRESENTACAO MENSAL;0;67,02;1
1;57202;199404;1;VENCIMENTO BASICO;0;344,22;1
1;57202;199404;13;ANUENIO - ART.244, LEI 8112/90;0;10,32;1
1;57202;199404;665;ABATE TETO LEI 8852/94 ATIVOS;0;37,76;2
1;57202;199404;678;VANTAGEM PES.ART 5 L 8852/94 A;0;37,76;1
1;57202;199404;507;ABATE TETO (CF ART 37) ATIVO;0;182,1;2
1;57202;199404;98002;CONT. PLANO SEGURIDADE SOCIAL;0;383,32;2
1;57202;199404;98011;DEVOLUCAO DE PREV.SOCIAL -CPMF;0;1,42;1
1;57202;199404;99001;IMPOSTO DE RENDA RETIDO FONTE;0;507,91;2
1;57202;199404;99997;TOTAL BRUTO;0;3443,26;3
1;57202;199404;99998;TOTAL DESCONTO;0;1306,14;3
1;57202;199404;99999;TOTAL LIQUIDO;0;2137,12;3
1;57202;199405;71182;ASSOC.PROCURADORES;1;1,89;2
1;57202;199405;72507;ASSISTENCIA GEAP;3;73,87;2
1;57202;199405;72399;RESTAURANTE - TICKET/INSS;1;3,44;2
1;57202;199405;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;2011,2;1
1;57202;199405;188;REPR.MENSAL DEC LEI 2333/87 AT;1;344,22;1
1;57202;199405;13;ANUENIO - ART.244, LEI 8112/90;1;10,32;1
1;57202;199405;73153;ASSOC.NAC.PROCURAD.PREV.SOCIAL;1;20,11;2
1;57202;199405;71;GRAT.PRODUTIVIDADE SUB-SUDICE;1;162,78;1
1;57202;199405;71162;PECULIO - FACULT PART;1;102,23;2
1;57202;199405;78;PARC INCORPORADA LEI 6732/79;1;148,41;1
1;57202;199405;71157;PARTICIPACAO - GEAP;1;2,61;2
1;57202;199405;13;ANUENIO - ART.244, LEI 8112/90;6;11,43;1
1;57202;199405;99001;IMPOSTO DE RENDA RETIDO FONTE;1;7,9;2
1;57202;199405;680;DIFERENCA  DE  URV;9;10,88;1
1;57202;199405;680;DIFERENCA  DE  URV;8;36,84;1
1;57202;199405;507;ABATE TETO (CF ART 37) ATIVO;1;364,2;1
1;57202;199405;665;ABATE TETO LEI 8852/94 ATIVOS;1;75,52;1
1;57202;199405;220;FERIAS - ADICIONAL 1/3;6;158,74;1
1;57202;199405;25;OPCAO DAS - PESSOAL PERMANENTE;0;52,66;1
1;57202;199405;620;OPCAO - GADF/ATIVO-LD.13/92;0;227,89;1
1;57202;199405;15;REPRESENTACAO MENSAL;0;67,02;1
1;57202;199405;1;VENCIMENTO BASICO;0;344,22;1
1;57202;199405;13;ANUENIO - ART.244, LEI 8112/90;0;10,32;1
1;57202;199405;665;ABATE TETO LEI 8852/94 ATIVOS;0;37,76;2
1;57202;199405;678;VANTAGEM PES.ART 5 L 8852/94 A;0;37,76;1
1;57202;199405;507;ABATE TETO (CF ART 37) ATIVO;0;219,86;2
1;57202;199405;98002;CONT. PLANO SEGURIDADE SOCIAL;0;376,69;2
1;57202;199405;98011;DEVOLUCAO DE PREV.SOCIAL -CPMF;0;1,42;1
1;57202;199405;99001;IMPOSTO DE RENDA RETIDO FONTE;0;465,22;2
1;57202;199405;99997;TOTAL BRUTO;0;4075,83;3
1;57202;199405;99998;TOTAL DESCONTO;0;1311,58;3
1;57202;199405;99999;TOTAL LIQUIDO;0;2764,25;3
1;57202;199406;71182;ASSOC.PROCURADORES;1;1,89;2
1;57202;199406;72507;ASSISTENCIA GEAP;3;63,18;2
1;57202;199406;72399;RESTAURANTE - TICKET/INSS;1;3,44;2
1;57202;199406;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;2011,2;1
1;57202;199406;188;REPR.MENSAL DEC LEI 2333/87 AT;1;344,22;1
1;57202;199406;13;ANUENIO - ART.244, LEI 8112/90;1;10,32;1
1;57202;199406;73153;ASSOC.NAC.PROCURAD.PREV.SOCIAL;1;20,11;2
1;57202;199406;71;GRAT.PRODUTIVIDADE SUB-SUDICE;1;162,78;1
1;57202;199406;71162;PECULIO - FACULT PART;1;102,23;2
1;57202;199406;78;PARC INCORPORADA LEI 6732/79;1;148,41;1
1;57202;199406;680;DIFERENCA  DE  URV;9;45,85;1
1;57202;199406;99001;IMPOSTO DE RENDA RETIDO FONTE;9;3,07;2
1;57202;199406;73;FERIAS - ANTECIPACAO;6;525,16;2
1;57202;199406;25;OPCAO DAS - PESSOAL PERMANENTE;0;52,66;1
1;57202;199406;620;OPCAO - GADF/ATIVO-LD.13/92;0;227,89;1
1;57202;199406;15;REPRESENTACAO MENSAL;0;67,02;1
1;57202;199406;1;VENCIMENTO BASICO;0;344,22;1
1;57202;199406;13;ANUENIO - ART.244, LEI 8112/90;0;10,32;1
1;57202;199406;665;ABATE TETO LEI 8852/94 ATIVOS;0;37,76;2
1;57202;199406;678;VANTAGEM PES.ART 5 L 8852/94 A;0;37,76;1
1;57202;199406;507;ABATE TETO (CF ART 37) ATIVO;0;219,86;2
1;57202;199406;98002;CONT. PLANO SEGURIDADE SOCIAL;0;381,15;2
1;57202;199406;98011;DEVOLUCAO DE PREV.SOCIAL -CPMF;0;1,42;1
1;57202;199406;99001;IMPOSTO DE RENDA RETIDO FONTE;0;375,55;2
1;57202;199406;99997;TOTAL BRUTO;0;3464,07;3
1;57202;199406;99998;TOTAL DESCONTO;0;1733,40;3
1;57202;199406;99999;TOTAL LIQUIDO;0;1730,67;3
1;57202;199407;71182;ASSOC.PROCURADORES;1;1,89;2
1;57202;199407;72507;ASSISTENCIA GEAP;3;63,18;2
1;57202;199407;72399;RESTAURANTE - TICKET/INSS;1;3,44;2
1;57202;199407;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;2011,2;1
1;57202;199407;188;REPR.MENSAL DEC LEI 2333/87 AT;1;344,22;1
1;57202;199407;13;ANUENIO - ART.244, LEI 8112/90;1;10,32;1
1;57202;199407;73153;ASSOC.NAC.PROCURAD.PREV.SOCIAL;1;20,11;2
1;57202;199407;71;GRAT.PRODUTIVIDADE SUB-SUDICE;1;162,78;1
1;57202;199407;71162;PECULIO - FACULT PART;1;102,23;2
1;57202;199407;78;PARC INCORPORADA LEI 6732/79;1;148,41;1
1;57202;199407;680;DIFERENCA  DE  URV;9;32,98;1
1;57202;199407;99001;IMPOSTO DE RENDA RETIDO FONTE;9;1,11;2
1;57202;199407;71157;PARTICIPACAO - GEAP;1;9,71;2
1;57202;199407;73;FERIAS - ANTECIPACAO;9;18,16;1
1;57202;199407;177;ADIANT.GRATIF.NATALINA/ATIVO;1;1369,89;1
1;57202;199407;25;OPCAO DAS - PESSOAL PERMANENTE;0;52,66;1
1;57202;199407;620;OPCAO - GADF/ATIVO-LD.13/92;0;227,89;1
1;57202;199407;15;REPRESENTACAO MENSAL;0;67,02;1
1;57202;199407;1;VENCIMENTO BASICO;0;344,22;1
1;57202;199407;13;ANUENIO - ART.244, LEI 8112/90;0;10,32;1
1;57202;199407;665;ABATE TETO LEI 8852/94 ATIVOS;0;37,76;2
1;57202;199407;678;VANTAGEM PES.ART 5 L 8852/94 A;0;37,76;1
1;57202;199407;507;ABATE TETO (CF ART 37) ATIVO;0;219,86;2
1;57202;199407;98002;CONT. PLANO SEGURIDADE SOCIAL;0;381,15;2
1;57202;199407;98012;DEVOLUCAO PLANO SEG.SOC - CPMF;0;1,42;1
1;57202;199407;99001;IMPOSTO DE RENDA RETIDO FONTE;0;521,51;2
1;57202;199407;99997;TOTAL BRUTO;0;4839,25;3
1;57202;199407;99998;TOTAL DESCONTO;0;1361,95;3
1;57202;199407;99999;TOTAL LIQUIDO;0;3477,30;3
1;57202;199408;71182;ASSOC.PROCURADORES;1;1,89;2
1;57202;199408;72507;ASSISTENCIA GEAP;3;84,1;2
1;57202;199408;72399;RESTAURANTE - TICKET/INSS;1;3,44;2
1;57202;199408;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;2011,2;1
1;57202;199408;188;REPR.MENSAL DEC LEI 2333/87 AT;1;344,22;1
1;57202;199408;13;ANUENIO - ART.244, LEI 8112/90;1;10,32;1
1;57202;199408;73153;ASSOC.NAC.PROCURAD.PREV.SOCIAL;1;20,11;2
1;57202;199408;71;GRAT.PRODUTIVIDADE SUB-SUDICE;1;162,78;1
1;57202;199408;71162;PECULIO - FACULT PART;1;102,23;2
1;57202;199408;78;PARC INCORPORADA LEI 6732/79;1;148,41;1
1;57202;199408;71157;PARTICIPACAO - GEAP;1;4,47;2
1;57202;199408;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;7;60,34;2
1;57202;199408;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;6;60,34;2
1;57202;199408;25;OPCAO DAS - PESSOAL PERMANENTE;0;52,66;1
1;57202;199408;620;OPCAO - GADF/ATIVO-LD.13/92;0;227,89;1
1;57202;199408;15;REPRESENTACAO MENSAL;0;67,02;1
1;57202;199408;1;VENCIMENTO BASICO;0;344,22;1
1;57202;199408;13;ANUENIO - ART.244, LEI 8112/90;0;10,32;1
1;57202;199408;220;FERIAS - ADICIONAL 1/3;9;1046,17;1
1;57202;199408;73;FERIAS - ANTECIPACAO;9;2196,95;1
1;57202;199408;665;ABATE TETO LEI 8852/94 ATIVOS;0;65,49;2
1;57202;199408;678;VANTAGEM PES.ART 5 L 8852/94 A;0;65,49;1
1;57202;199408;507;ABATE TETO (CF ART 37) ATIVO;0;99,2;2
1;57202;199408;98002;CONT. PLANO SEGURIDADE SOCIAL;0;384,48;2
1;57202;199408;98012;DEVOLUCAO PLANO SEG.SOC - CPMF;0;1,42;1
1;57202;199408;99001;IMPOSTO DE RENDA RETIDO FONTE;0;509,28;2
1;57202;199408;99004;IRRF - FERIAS;0;7,04;2
1;57202;199408;99997;TOTAL BRUTO;0;6689,07;3
1;57202;199408;99998;TOTAL DESCONTO;0;1402,41;3
1;57202;199408;99999;TOTAL LIQUIDO;0;5286,66;3
1;57202;199409;71182;ASSOC.PROCURADORES;1;1,89;2
1;57202;199409;72507;ASSISTENCIA GEAP;3;63,24;2
1;57202;199409;72399;RESTAURANTE - TICKET/INSS;1;3,97;2
1;57202;199409;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;2354,4;1
1;57202;199409;188;REPR.MENSAL DEC LEI 2333/87 AT;1;397,04;1
1;57202;199409;13;ANUENIO - ART.244, LEI 8112/90;1;11,91;1
1;57202;199409;73153;ASSOC.NAC.PROCURAD.PREV.SOCIAL;1;23,54;2
1;57202;199409;71;GRAT.PRODUTIVIDADE SUB-SUDICE;1;162,78;1
1;57202;199409;71162;PECULIO - FACULT PART;1;117,92;2
1;57202;199409;78;PARC INCORPORADA LEI 6732/79;1;148,41;1
1;57202;199409;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;60,34;2
1;57202;199409;25;OPCAO DAS - PESSOAL PERMANENTE;0;52,66;1
1;57202;199409;620;OPCAO - GADF/ATIVO-LD.13/92;0;257,48;1
1;57202;199409;15;REPRESENTACAO MENSAL;0;67,02;1
1;57202;199409;1;VENCIMENTO BASICO;0;397,04;1
1;57202;199409;13;ANUENIO - ART.244, LEI 8112/90;0;11,91;1
1;57202;199409;665;ABATE TETO LEI 8852/94 ATIVOS;0;426,26;2
1;57202;199409;678;VANTAGEM PES.ART 5 L 8852/94 A;0;426,26;1
1;57202;199409;507;ABATE TETO (CF ART 37) ATIVO;0;637,98;2
1;57202;199409;98002;CONT. PLANO SEGURIDADE SOCIAL;0;376,62;2
1;57202;199409;98012;DEVOLUCAO PLANO SEG.SOC - CPMF;0;1,54;1
1;57202;199409;99001;IMPOSTO DE RENDA RETIDO FONTE;0;490,85;2
1;57202;199409;99997;TOTAL BRUTO;0;4288,45;3
1;57202;199409;99998;TOTAL DESCONTO;0;2202,61;3
1;57202;199409;99999;TOTAL LIQUIDO;0;2085,84;3
1;57202;199410;71182;ASSOC.PROCURADORES;1;1,89;2
1;57202;199410;72507;ASSISTENCIA GEAP;3;63,24;2
1;57202;199410;72399;RESTAURANTE - TICKET/INSS;1;3,97;2
1;57202;199410;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;2354,4;1
1;57202;199410;188;REPR.MENSAL DEC LEI 2333/87 AT;1;397,04;1
1;57202;199410;13;ANUENIO - ART.244, LEI 8112/90;1;11,91;1
1;57202;199410;73153;ASSOC.NAC.PROCURAD.PREV.SOCIAL;1;23,54;2
1;57202;199410;71;GRAT.PRODUTIVIDADE SUB-SUDICE;1;162,78;1
1;57202;199410;71162;PECULIO - FACULT PART;1;117,92;2
1;57202;199410;78;PARC INCORPORADA LEI 6732/79;1;148,41;1
1;57202;199410;73;FERIAS - ANTECIPACAO;6;300;1
1;57202;199410;25;OPCAO DAS - PESSOAL PERMANENTE;0;52,66;1
1;57202;199410;620;OPCAO - GADF/ATIVO-LD.13/92;0;257,48;1
1;57202;199410;15;REPRESENTACAO MENSAL;0;67,02;1
1;57202;199410;1;VENCIMENTO BASICO;0;397,04;1
1;57202;199410;13;ANUENIO - ART.244, LEI 8112/90;0;11,91;1
1;57202;199410;73;FERIAS - ANTECIPACAO;9;2196,95;2
1;57202;199410;665;ABATE TETO LEI 8852/94 ATIVOS;0;486,6;2
1;57202;199410;678;VANTAGEM PES.ART 5 L 8852/94 A;0;486,6;1
1;57202;199410;507;ABATE TETO (CF ART 37) ATIVO;0;698,3;2
1;57202;199410;98002;CONT. PLANO SEGURIDADE SOCIAL;0;376,62;2
1;57202;199410;98012;DEVOLUCAO PLANO SEG.SOC - CPMF;0;1,54;1
1;57202;199410;99001;IMPOSTO DE RENDA RETIDO FONTE;0;486,79;2
1;57202;199410;99997;TOTAL BRUTO;0;4648,79;3
1;57202;199410;99998;TOTAL DESCONTO;0;4455,82;3
1;57202;199410;99999;TOTAL LIQUIDO;0;192,97;3
1;57202;199411;71182;ASSOC.PROCURADORES;1;1,89;2
1;57202;199411;72507;ASSISTENCIA GEAP;3;63,24;2
1;57202;199411;72399;RESTAURANTE - TICKET/INSS;1;17,6;2
1;57202;199411;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;2403,6;1
1;57202;199411;188;REPR.MENSAL DEC LEI 2333/87 AT;1;397,04;1
1;57202;199411;13;ANUENIO - ART.244, LEI 8112/90;1;11,91;1
1;57202;199411;73153;ASSOC.NAC.PROCURAD.PREV.SOCIAL;1;24,03;2
1;57202;199411;71;GRAT.PRODUTIVIDADE SUB-SUDICE;1;162,78;1
1;57202;199411;71162;PECULIO - FACULT PART;1;117,92;2
1;57202;199411;78;PARC INCORPORADA LEI 6732/79;1;148,41;1
1;57202;199411;73;FERIAS - ANTECIPACAO;6;300;2
1;57202;199411;72399;RESTAURANTE - TICKET/INSS;2;55,58;2
1;57202;199411;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;6;60,34;2
1;57202;199411;25;OPCAO DAS - PESSOAL PERMANENTE;0;52,66;1
1;57202;199411;620;OPCAO - GADF/ATIVO-LD.13/92;0;257,48;1
1;57202;199411;15;REPRESENTACAO MENSAL;0;67,02;1
1;57202;199411;1;VENCIMENTO BASICO;0;397,04;1
1;57202;199411;13;ANUENIO - ART.244, LEI 8112/90;0;11,91;1
1;57202;199411;665;ABATE TETO LEI 8852/94 ATIVOS;0;475,46;2
1;57202;199411;678;VANTAGEM PES.ART 5 L 8852/94 A;0;475,46;1
1;57202;199411;507;ABATE TETO (CF ART 37) ATIVO;0;687,16;2
1;57202;199411;98002;CONT. PLANO SEGURIDADE SOCIAL;0;376,62;2
1;57202;199411;98012;DEVOLUCAO PLANO SEG.SOC - CPMF;0;1,54;1
1;57202;199411;99001;IMPOSTO DE RENDA RETIDO FONTE;0;481,96;2
1;57202;199411;99997;TOTAL BRUTO;0;4386,85;3
1;57202;199411;99998;TOTAL DESCONTO;0;2661,80;3
1;57202;199411;99999;TOTAL LIQUIDO;0;1725,05;3
1;57202;199412;71182;ASSOC.PROCURADORES;1;1,89;2
1;57202;199412;72507;ASSISTENCIA GEAP;3;64,73;2
1;57202;199412;72399;RESTAURANTE - TICKET/INSS;1;17,6;2
1;57202;199412;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;3188,4;1
1;57202;199412;188;REPR.MENSAL DEC LEI 2333/87 AT;1;429,51;1
1;57202;199412;13;ANUENIO - ART.244, LEI 8112/90;1;17,18;1
1;57202;199412;73153;ASSOC.NAC.PROCURAD.PREV.SOCIAL;1;31,88;2
1;57202;199412;71;GRAT.PRODUTIVIDADE SUB-SUDICE;1;162,78;1
1;57202;199412;71162;PECULIO - FACULT PART;1;127,56;2
1;57202;199412;78;PARC INCORPORADA LEI 6732/79;1;148,41;1
1;57202;199412;71157;PARTICIPACAO - GEAP;1;10,34;2
1;57202;199412;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;6;98,1;1
1;57202;199412;70163;VALE TRANSPORTE;1;17,17;2
1;57202;199412;130;RENDIMENTO PASEP;5;43,44;1
1;57202;199412;25;OPCAO DAS - PESSOAL PERMANENTE;0;52,66;1
1;57202;199412;620;OPCAO - GADF/ATIVO-LD.13/92;0;257,48;1
1;57202;199412;15;REPRESENTACAO MENSAL;0;67,02;1
1;57202;199412;1;VENCIMENTO BASICO;0;429,51;1
1;57202;199412;13;ANUENIO - ART.244, LEI 8112/90;0;17,18;1
1;57202;199412;665;ABATE TETO LEI 8852/94 ATIVOS;0;1385,54;2
1;57202;199412;678;VANTAGEM PES.ART 5 L 8852/94 A;0;1385,54;1
1;57202;199412;507;ABATE TETO (CF ART 37) ATIVO;0;1597,25;2
1;57202;199412;98002;CONT. PLANO SEGURIDADE SOCIAL;0;388,39;2
1;57202;199412;98012;DEVOLUCAO PLANO SEG.SOC - CPMF;0;1,54;1
1;57202;199412;99001;IMPOSTO DE RENDA RETIDO FONTE;0;500,06;2
1;57202;199412;177;ADIANT.GRATIF.NATALINA/ATIVO;0;2838,82;2
1;57202;199412;99003;IRRF - 13  SAL./GRAT.NATALINA;0;568,13;2
1;57202;199412;176;GRATIFICACAO NATALINA;0;3138,51;1
1;57202;199412;1728;MS 9415188-8 DEV.GRAT.NAT TETO;1;1631,61;1
1;57202;199412;73153;ASSOC.NAC.PROCURAD.PREV.SOCIAL;3;81,58;2
1;57202;199412;99997;TOTAL BRUTO;3;11068,87;3
1;57202;199412;99998;TOTAL DESCONTO;3;7630,94;3
1;57202;199412;99999;TOTAL LIQUIDO;3;3437,93;3
1;57202;199501;71182;ASSOC.PROCURADORES;1;1,89;2
1;57202;199501;72507;ASSISTENCIA GEAP;3;62,77;2
1;57202;199501;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;3188,4;1
1;57202;199501;188;REPR.MENSAL DEC LEI 2333/87 AT;1;429,51;1
1;57202;199501;13;ANUENIO - ART.244, LEI 8112/90;1;17,18;1
1;57202;199501;73153;ASSOC.NAC.PROCURAD.PREV.SOCIAL;1;31,88;2
1;57202;199501;71;GRAT.PRODUTIVIDADE SUB-SUDICE;1;162,78;1
1;57202;199501;71162;PECULIO - FACULT PART;1;127,56;2
1;57202;199501;78;PARC INCORPORADA LEI 6732/79;1;148,41;1
1;57202;199501;70163;VALE TRANSPORTE;1;17,17;2
1;57202;199501;71157;PARTICIPACAO - GEAP;1;19,3;2
1;57202;199501;25;OPCAO DAS - PESSOAL PERMANENTE;0;52,66;1
1;57202;199501;620;OPCAO - GADF/ATIVO-LD.13/92;0;257,48;1
1;57202;199501;15;REPRESENTACAO MENSAL;0;67,02;1
1;57202;199501;1;VENCIMENTO BASICO;0;429,51;1
1;57202;199501;13;ANUENIO - ART.244, LEI 8112/90;0;17,18;1
1;57202;199501;665;ABATE TETO LEI 8852/94 ATIVOS;0;1385,54;2
1;57202;199501;678;VANTAGEM PES.ART 5 L 8852/94 A;0;1385,54;1
1;57202;199501;507;ABATE TETO (CF ART 37) ATIVO;0;1597,25;2
1;57202;199501;73359;REFEICAO/ALIMENTACAO;0;17,6;2
1;57202;199501;98002;CONT. PLANO SEGURIDADE SOCIAL;0;376,62;2
1;57202;199501;99001;IMPOSTO DE RENDA RETIDO FONTE;0;471,1;2
1;57202;199501;72507;ASSISTENCIA GEAP;3;13,85;2
1;57202;199501;192;GRAT.EST.FISC.ARREC.TRIB.FED/A;1;705,6;1
1;57202;199501;188;REPR.MENSAL DEC LEI 2333/87 AT;1;94,79;1
1;57202;199501;13;ANUENIO - ART.244, LEI 8112/90;1;3,79;1
1;57202;199501;73153;ASSOC.NAC.PROCURAD.PREV.SOCIAL;1;7,06;2
1;57202;199501;71;GRAT.PRODUTIVIDADE SUB-SUDICE;1;35,92;1
1;57202;199501;71162;PECULIO - FACULT PART;1;28,15;2
1;57202;199501;78;PARC INCORPORADA LEI 6732/79;1;32,75;1
1;57202;199501;70163;VALE TRANSPORTE;1;3,79;2
1;57202;199501;25;OPCAO DAS - PESSOAL PERMANENTE;0;11,62;1
1;57202;199501;620;OPCAO - GADF/ATIVO-LD.13/92;0;56,83;1
1;57202;199501;15;REPRESENTACAO MENSAL;0;14,79;1
1;57202;199501;1;VENCIMENTO BASICO;0;94,79;1
1;57202;199501;13;ANUENIO - ART.244, LEI 8112/90;0;3,79;1
1;57202;199501;665;ABATE TETO LEI 8852/94 ATIVOS;0;307,71;2
1;57202;199501;678;VANTAGEM PES.ART 5 L 8852/94 A;0;307,71;1
1;57202;199501;507;ABATE TETO (CF ART 37) ATIVO;0;354,41;2
1;57202;199501;98002;CONT. PLANO SEGURIDADE SOCIAL;0;83,12;2
1;57202;199501;99001;IMPOSTO DE RENDA RETIDO FONTE;0;164,16;2
1;57202;199501;99997;TOTAL BRUTO;0;7518,05;3
1;57202;199501;99998;TOTAL DESCONTO;0;5070,93;3
1;57202;199501;99999;TOTAL LIQUIDO;0;2447,12;3
1;57202;199502;71182;ASSOC.PROCURADORES;1;8;2
